150000,QD,15.04.1995,7.9171
150000,QD,22.04.1995,4.9943
150000,QD,29.04.1995,4.1171
150000,QD,06.05.1995,2.3386
150000,QD,13.05.1995,7.0371
150000,QD,20.05.1995,3.0643
150000,QD,27.05.1995,10.7957
150000,QD,03.06.1995,30.1000
150000,QD,10.06.1995,17.8000
150000,QD,17.06.1995,7.9914
150000,QD,24.06.1995,7.3671
150000,QD,01.07.1995,4.8429
150000,QD,08.07.1995,2.1514
150000,QD,15.07.1995,2.5629
150000,QD,22.07.1995,1.5986
150000,QD,29.07.1995,1.7200
150000,QD,05.08.1995,1.5286
150000,QD,12.08.1995,1.4943
150000,QD,19.08.1995,1.5014
150000,QD,26.08.1995,2.9214
150000,QD,02.09.1995,8.8514
150000,QD,09.09.1995,5.5543
150000,QD,16.09.1995,5.7871
